Title,Author,Highlight
教養としてのアート 投資としてのアート,徳光健治,ユダヤ系アーティストは一神教ゆえに偶像崇拝を禁じることから、そこで独自の抽象表現主義が大きく発展するきっかけになりました。 　戦後になって、ユダヤ人のクレメント・グリーンバーグやハロルド・ローゼンバーグといった美術評論家がポロックをはじめとする抽象表現主義を盛んに紹介し、それを体系的に理論づけることで、抽象表現主義は世界に向けて強く影響を及ぼすこととなったのです。
教養としてのアート 投資としてのアート,徳光健治,アーティストというのは、イラストレーターやデザイナーと違って、自分自身の発想で自由にものづくりをすることができる職業です。 　そういう自由の中で自分が好きなものと、世間の人たちが期待するものを同時に満たすものを問い続けなければ、単にアートを趣味としている人になってしまうのです。
教養としてのアート 投資としてのアート,徳光健治,作家がセカンダリー・マーケットでも人気が出るような仕組みをつくらないギャラリーで買うことは、価値がない作品を買い続けるはめになることを意味します。
教養としてのアート 投資としてのアート,徳光健治,「今は売れなくてもいつかは売れる」はゴッホの時代の話であり、現代の情報社会では「今売れないと一生売れない」のです。
教養としてのアート 投資としてのアート,徳光健治,なんとなく好きというのは、自分自身の過去の体験につながっていることが多いのです。
教養としてのアート 投資としてのアート,徳光健治,コンセプトが難解であることや、複雑なコンセプトを重ねることで意味を深めることだけが評価される時代はいずれ終焉を迎えることになるでしょ
教養としてのアート 投資としてのアート,徳光健治,これまでは 作品とアーティストは別々に考えられてましたが、同一視されるようになってきた のです。作品そのものがアイデンティティをもっていた時代から考えると、タレントのような人たちが既存のアーティストにとってもライバルになりつつあります。
PIXAR 〈ピクサー〉 世界一のアニメーション企業の今まで語られなかったお金の話,ローレンス・レビー、井口耕二,むしろ、プレートのぶつかり合いで山脈が生まれる様子に近い。プレートの片方は、イノベーション圧の高まりだ。つまり、美術的・創造的にすばらしい物語を求める流れと、それを表現する新しい媒体であるコンピューターアニメーションの創出である。もう片方は、生き残らなければならないという現実世界のプレッシャーだ。具体的には資金の調達、映画チケットの販売、制作のペースアップなどである。このふたつの力が絶えずぶつかり合い、あちらでもこちらでも地震や余震が発生した。
賢さをつくる 頭はよくなる。よくなりたければ。,谷川 祐基,具体的な知識を受け取った際、それらをそのまま丸暗記するのではなく抽象度の高い概念にまとめあげることがインプット なのだ。
賢さをつくる 頭はよくなる。よくなりたければ。,谷川 祐基,説明が上手な人は、抽象的なことを具体的に説明する「たとえ」や「比喩」が上手 なのだ。
